Product_Name,Caffeine_Content_mg,Price_USD,Country,Sugar_Content_g,product_id
Energy Drink K 21,252.8,2.46,France,46.7,146
Energy Drink U 17,291.7,4.34,USA,40.1,3343
Energy Drink X 33,292.7,8.36,USA,46.1,3517
Energy Drink V 76,150.7,1.48,UK,1.5,1520
Energy Drink S 15,135.5,7.55,Germany,2.2,2000
Energy Drink H 61,173.8,8.81,Japan,2.1,2936
Energy Drink P 52,60.3,3.06,Germany,3.4,622
Energy Drink X 14,213.8,1.19,UK,14.6,3014
Energy Drink W 43,130.3,5.65,Germany,41.8,131
Energy Drink S 81,116.7,6.99,USA,7.5,703
Energy Drink G 69,223.6,1.76,France,13.8,784
Energy Drink A 57,118.7,7.33,France,3.7,726
Energy Drink N 65,73.7,8.09,USA,10.1,59
Energy Drink D 55,228.9,3.47,USA,27.1,1636
Energy Drink A 4,237.4,7.4,France,0.5,1967
Energy Drink F 81,254.7,4.64,USA,12.4,1514
Energy Drink T 47,184.7,5.5,Canada,13.1,3349
Energy Drink F 88,149.5,3.89,Germany,7.9,788
Energy Drink X 57,237.2,8.12,France,24.9,3660
Energy Drink V 48,97.0,4.0,France,45.0,2770
Energy Drink H 30,78.2,3.43,Canada,26.7,2833
Energy Drink W 95,57.7,2.28,Canada,37.3,2634
Energy Drink A 74,81.5,4.47,Japan,20.3,1825
Energy Drink S 66,257.1,8.52,Japan,0.9,374
Energy Drink D 41,120.5,1.18,UK,35.2,3729
Energy Drink Z 48,150.1,1.07,South Korea,10.8,3583
Energy Drink B 20,229.2,4.34,Germany,40.8,1271
Energy Drink M 47,252.5,2.75,South Korea,45.5,3541
Energy Drink H 59,170.5,5.71,Canada,29.3,629
Energy Drink X 73,278.8,5.36,UK,17.8,1875
Energy Drink V 42,198.0,1.09,Germany,33.2,742
Energy Drink H 91,283.4,9.1,France,15.7,3295
Energy Drink T 39,246.9,1.52,USA,34.6,2074
Energy Drink F 80,82.4,8.86,Japan,35.7,1480
Energy Drink H 27,83.0,2.85,USA,31.0,2832
Energy Drink M 45,130.4,9.62,South Korea,13.1,3654
Energy Drink K 17,76.3,6.85,France,30.8,3814
Energy Drink H 56,267.2,1.73,Japan,19.7,3084
Energy Drink F 46,75.2,8.81,South Korea,44.3,3222
Energy Drink U 73,158.6,5.24,France,42.9,924
Energy Drink O 91,75.2,9.74,South Korea,18.9,698
Energy Drink N 42,185.9,1.28,Japan,37.5,2437
Energy Drink G 82,178.3,5.7,UK,17.9,3314
Energy Drink D 10,265.8,2.85,South Korea,42.9,2325
Energy Drink B 8,66.7,3.29,UK,1.6,242
Energy Drink G 95,111.1,9.14,Canada,46.1,1136
Energy Drink S 93,129.2,5.54,Germany,28.3,899
Energy Drink B 56,135.1,4.97,USA,6.4,1628
Energy Drink M 79,75.6,8.62,Canada,13.4,3379
Energy Drink W 64,69.9,2.24,Canada,38.1,701
Energy Drink X 21,135.5,1.9,Canada,20.9,3733
Energy Drink R 100,282.2,9.55,UK,18.8,39
Energy Drink X 64,65.6,4.0,France,24.1,3259
Energy Drink S 25,274.3,8.49,Canada,6.5,958
Energy Drink G 69,116.6,3.5,Canada,24.7,1406
Energy Drink S 35,125.0,9.3,Japan,38.5,2068
Energy Drink J 34,164.7,3.61,France,0.6,3902
Energy Drink T 21,155.7,8.4,Canada,14.4,3600
Energy Drink G 68,93.2,2.86,UK,27.6,2676
Energy Drink R 82,90.7,5.69,South Korea,43.3,2109
Energy Drink P 90,173.7,2.67,Japan,48.2,631
Energy Drink K 88,212.7,1.67,UK,47.7,241
Energy Drink Y 6,195.3,3.51,USA,49.6,3949
Energy Drink K 15,56.1,5.33,Germany,16.2,2911
Energy Drink K 89,118.4,3.09,Germany,48.5,3651
Energy Drink B 83,122.8,4.18,USA,0.6,1369
Energy Drink Q 50,88.2,7.27,USA,6.5,2355
Energy Drink K 97,204.6,6.09,Japan,23.5,3753
Energy Drink Y 3,192.4,8.04,Canada,33.0,465
Energy Drink A 22,246.2,3.75,France,7.4,3364
Energy Drink O 79,175.1,3.2,Canada,27.6,3686
Energy Drink Y 47,291.9,8.72,UK,7.3,2889
Energy Drink U 27,218.3,4.61,USA,49.2,1948
Energy Drink A 1,158.8,5.58,France,0.2,2651
Energy Drink G 66,230.4,5.19,South Korea,44.7,1647
Energy Drink A 8,257.4,1.61,USA,22.6,1768
Energy Drink X 74,251.6,7.67,USA,46.4,1132
Energy Drink Y 41,254.8,2.23,Japan,9.5,339
Energy Drink R 4,241.3,8.25,Japan,24.2,938
Energy Drink F 18,73.2,2.03,Japan,2.9,2677
Energy Drink O 84,181.4,5.2,USA,15.5,2392
Energy Drink U 97,275.1,2.98,UK,28.9,83
Energy Drink F 81,291.6,5.16,UK,46.9,3693
Energy Drink C 9,118.5,3.91,UK,30.1,1255
Energy Drink M 55,232.0,6.03,Germany,30.6,25
Energy Drink B 55,281.4,2.15,South Korea,15.4,334
Energy Drink C 48,160.3,9.31,USA,42.7,3792
Energy Drink G 43,188.7,1.83,France,42.9,855
Energy Drink H 68,122.5,5.89,USA,46.5,2036
Energy Drink H 33,288.9,7.52,UK,33.8,2096
Energy Drink C 66,158.8,5.5,UK,29.9,1890
Energy Drink B 66,104.6,2.18,Canada,6.7,2040
Energy Drink Q 9,277.3,6.46,UK,44.1,1172
Energy Drink G 25,234.3,3.74,Germany,34.6,1212
Energy Drink E 3,157.0,5.3,Canada,9.0,681
Energy Drink T 68,112.8,8.99,France,46.3,1052
Energy Drink S 31,216.2,2.48,Canada,2.8,247
Energy Drink W 45,289.7,2.94,South Korea,1.5,2813
Energy Drink V 32,149.5,9.07,USA,7.5,3072
Energy Drink R 79,258.8,9.55,UK,23.5,3197
Energy Drink F 66,166.2,8.36,Japan,39.1,763
Energy Drink R 9,221.3,1.46,USA,24.4,2785
Energy Drink C 51,171.6,2.64,UK,47.0,276
Energy Drink A 95,82.5,3.41,Japan,26.7,3391
Energy Drink N 8,228.0,9.13,UK,12.2,3614
Energy Drink U 70,160.5,3.01,Canada,23.6,211
Energy Drink H 11,266.3,5.74,UK,20.2,518
Energy Drink U 15,67.2,3.81,Canada,28.9,930
Energy Drink W 80,162.8,5.78,USA,14.2,1943
Energy Drink C 76,165.2,4.89,USA,42.5,3633
Energy Drink P 66,246.2,5.49,France,1.2,2883
Energy Drink V 69,271.4,8.51,Germany,10.9,1057
Energy Drink A 78,197.0,8.24,South Korea,0.6,1704
Energy Drink Z 94,72.6,8.91,Germany,33.6,1329
Energy Drink P 18,234.0,9.43,USA,25.1,1930
Energy Drink S 45,229.7,8.44,South Korea,36.9,391
Energy Drink D 49,125.5,5.91,France,4.9,403
Energy Drink W 96,188.1,7.18,France,22.8,3954
Energy Drink X 35,293.1,8.58,Canada,32.8,3783
Energy Drink X 60,53.8,8.42,UK,36.3,2672
Energy Drink X 23,110.8,6.71,Germany,22.1,1479
Energy Drink K 11,159.2,6.29,France,47.9,3738
Energy Drink A 24,179.9,6.39,Canada,43.7,2311
Energy Drink S 38,215.1,7.78,Canada,4.3,2508
Energy Drink X 74,55.3,5.52,France,40.2,3373
Energy Drink D 99,137.6,5.25,UK,17.6,3203
Energy Drink L 5,129.8,9.01,South Korea,2.7,896
Energy Drink H 41,67.9,1.2,UK,25.5,1363
Energy Drink W 27,291.9,8.33,UK,45.5,2054
Energy Drink E 44,239.6,8.2,Germany,33.1,1881
Energy Drink S 28,264.0,4.31,South Korea,30.9,3151
Energy Drink I 71,167.3,5.05,Germany,29.3,2420
Energy Drink F 80,172.7,8.14,USA,6.5,2958
Energy Drink O 74,256.0,5.64,Japan,14.1,1944
Energy Drink O 3,52.6,8.31,France,49.7,511
Energy Drink H 12,223.5,4.82,Japan,35.1,1751
Energy Drink K 86,103.8,1.55,Germany,15.0,2138
Energy Drink S 45,188.3,4.97,South Korea,3.5,3068
Energy Drink A 30,260.5,3.69,France,32.1,3449
Energy Drink W 78,111.1,7.77,France,13.6,1753
Energy Drink J 32,65.4,4.02,Canada,27.4,2119
Energy Drink P 14,286.7,5.7,Japan,29.0,1346
Energy Drink Z 97,86.4,7.24,France,35.8,343
Energy Drink B 62,238.7,1.09,France,49.0,3689
Energy Drink H 88,95.8,6.14,Germany,1.1,1187
Energy Drink B 32,270.0,9.78,UK,44.3,2653
Energy Drink Q 68,276.7,3.98,France,42.0,2451
Energy Drink Q 14,179.1,4.4,Canada,15.3,843
Energy Drink H 74,267.0,7.14,South Korea,37.3,1154
Energy Drink A 24,249.5,6.07,Japan,39.7,169
Energy Drink V 94,283.2,6.22,France,23.5,2919
Energy Drink Z 15,139.2,5.61,Canada,19.7,1408
Energy Drink R 79,210.1,2.92,France,8.0,1668
Energy Drink H 8,284.0,9.99,South Korea,42.1,3963
Energy Drink O 80,182.8,8.41,USA,42.0,2184
Energy Drink L 93,135.5,8.79,USA,32.6,3817
Energy Drink R 68,252.1,6.92,Canada,1.0,7
Energy Drink F 58,286.2,2.91,Japan,27.6,919
Energy Drink M 36,181.9,1.06,South Korea,44.9,2222
Energy Drink U 74,148.9,7.12,UK,47.8,3911
Energy Drink W 41,234.8,7.63,Germany,31.9,3784
Energy Drink F 1,137.2,9.39,South Korea,11.1,420
Energy Drink O 71,196.0,3.83,Japan,20.3,1002
Energy Drink I 76,158.7,2.56,Germany,30.3,1202
Energy Drink G 52,261.5,9.93,USA,43.9,3952
Energy Drink S 45,118.9,3.47,Germany,17.7,481
Energy Drink E 23,297.1,9.86,USA,22.7,1594
Energy Drink L 39,190.8,2.65,South Korea,11.1,3996
Energy Drink F 11,175.3,1.56,South Korea,49.9,3378
Energy Drink H 7,65.9,4.43,Canada,33.3,2485
Energy Drink N 49,158.7,9.53,Canada,25.7,48
Energy Drink D 48,228.0,8.46,Canada,24.9,3488
Energy Drink P 26,238.3,5.17,Japan,24.3,530
Energy Drink W 36,124.5,5.76,South Korea,21.6,3736
Energy Drink U 31,204.5,4.14,UK,27.7,1287
Energy Drink W 50,280.4,1.15,Canada,44.4,1102
Energy Drink Y 44,179.9,6.52,France,30.5,2953
Energy Drink S 42,247.8,1.24,USA,45.8,3632
Energy Drink O 93,243.3,2.26,Germany,47.6,212
Energy Drink T 91,221.6,1.84,Japan,27.2,3619
Energy Drink F 91,113.8,2.01,France,39.0,3553
Energy Drink X 6,75.1,4.82,UK,7.2,1192
Energy Drink O 58,150.5,5.49,South Korea,7.9,3657
Energy Drink V 36,82.2,3.36,Japan,33.2,2049
Energy Drink P 61,156.3,1.37,Germany,46.6,508
Energy Drink X 67,206.0,2.05,Canada,9.0,1635
Energy Drink T 44,108.7,7.49,South Korea,22.4,3307
Energy Drink E 38,246.2,7.44,UK,23.2,219
Energy Drink E 94,245.9,9.16,Canada,24.1,3492
Energy Drink Z 80,88.6,4.5,France,37.6,400
Energy Drink Y 75,183.5,3.79,Japan,18.2,1268
Energy Drink C 82,241.2,1.95,UK,29.4,966
Energy Drink Z 82,256.2,1.33,Germany,18.1,1137
Energy Drink I 84,84.3,2.03,USA,2.3,2453
Energy Drink T 74,225.1,4.39,UK,15.7,2617
Energy Drink M 67,152.9,9.59,Germany,2.2,1223
Energy Drink V 31,58.8,9.42,France,38.6,2916
Energy Drink G 39,156.8,1.71,USA,33.1,3381
Energy Drink Z 76,179.8,7.97,UK,3.8,985
Energy Drink K 13,179.5,2.73,Canada,30.0,2363
Energy Drink K 58,211.2,8.49,UK,17.7,1885
Energy Drink W 56,269.3,9.71,UK,14.7,3042
Energy Drink J 55,168.0,8.93,France,46.9,2180
Energy Drink H 94,93.2,9.08,France,33.5,2791
Energy Drink L 60,212.2,7.95,Japan,24.2,32
Energy Drink W 18,170.9,4.84,USA,30.5,2549
Energy Drink Y 5,243.1,6.98,Japan,27.3,2793
Energy Drink B 29,237.6,5.19,South Korea,32.3,158
Energy Drink P 32,216.5,1.91,Canada,31.8,2403
Energy Drink K 85,227.7,2.16,USA,31.1,2662
Energy Drink M 73,273.9,1.93,Canada,21.2,3840
Energy Drink C 81,156.3,5.11,South Korea,12.1,523
Energy Drink M 94,105.6,4.59,UK,37.9,3569
Energy Drink W 87,184.9,4.91,France,26.5,3691
Energy Drink C 68,84.9,1.06,Japan,2.6,2915
Energy Drink N 41,64.8,3.28,USA,8.4,2986
Energy Drink Q 59,258.0,9.46,South Korea,6.2,2965
Energy Drink W 69,193.8,5.63,USA,43.0,3893
Energy Drink N 42,270.6,7.51,South Korea,29.6,2966
Energy Drink J 44,175.8,1.54,Canada,31.9,2065
Energy Drink R 71,193.3,9.21,South Korea,48.1,2895
Energy Drink J 54,95.3,3.83,Japan,28.6,3813
Energy Drink J 92,255.2,9.99,Canada,18.4,3297
Energy Drink Y 29,203.6,5.07,Japan,35.0,2808
Energy Drink V 46,194.3,1.36,Canada,15.1,2498
Energy Drink M 16,243.1,4.0,Japan,33.7,729
Energy Drink G 21,157.0,6.55,Japan,38.6,3608
Energy Drink F 43,194.0,5.97,UK,45.7,1986
Energy Drink E 60,69.6,3.01,Canada,48.6,2865
Energy Drink M 78,98.8,8.79,Japan,32.7,1261
Energy Drink B 81,181.0,9.04,UK,26.6,1742
Energy Drink P 23,243.6,5.53,Japan,2.5,3140
Energy Drink Z 48,76.3,9.58,Japan,24.3,3896
Energy Drink H 20,215.2,2.32,USA,22.7,1316
Energy Drink B 68,242.9,6.42,Japan,19.5,657
Energy Drink X 69,141.3,6.94,Germany,41.2,2366
Energy Drink O 66,249.1,6.38,France,20.0,2391
Energy Drink B 62,222.6,8.36,France,34.8,1802
Energy Drink K 4,158.2,6.3,UK,7.9,3184
Energy Drink E 3,86.1,3.66,USA,6.5,3147
Energy Drink D 2,121.6,1.31,France,35.2,463
Energy Drink Q 95,266.1,4.63,USA,34.6,2974
Energy Drink T 36,160.2,5.89,France,44.0,672
Energy Drink K 3,105.5,5.79,South Korea,44.0,3142
Energy Drink I 7,177.1,6.75,South Korea,44.0,3251
Energy Drink L 17,245.9,4.29,Japan,21.3,3112
Energy Drink J 62,207.6,4.89,South Korea,14.8,627
Energy Drink S 58,239.7,8.22,France,37.8,3934
Energy Drink O 15,119.9,8.98,USA,45.7,1047
Energy Drink E 98,258.9,5.05,Japan,47.7,106
Energy Drink J 46,204.7,3.91,France,0.7,1270
Energy Drink A 59,191.9,3.43,Canada,44.1,3012
Energy Drink K 77,299.5,6.82,UK,13.8,3730
Energy Drink O 36,105.6,6.83,Germany,43.3,3066
Energy Drink O 45,228.7,3.77,UK,27.4,2448
Energy Drink W 89,263.7,6.39,South Korea,30.0,1780
Energy Drink O 98,208.4,3.85,France,24.1,2724
Energy Drink K 75,75.7,5.02,UK,47.0,3256
Energy Drink I 35,111.9,6.73,UK,11.2,2816
Energy Drink H 26,97.6,9.36,Japan,31.4,971
Energy Drink X 10,284.9,1.98,South Korea,14.8,2566
Energy Drink Q 34,222.2,4.26,Germany,28.5,1813
Energy Drink R 20,132.6,2.93,USA,7.0,37
Energy Drink W 5,74.3,7.68,Japan,47.8,2668
Energy Drink C 18,285.0,9.74,France,0.7,1838
Energy Drink H 9,121.0,9.69,UK,19.8,89
Energy Drink F 30,92.6,2.27,UK,45.5,2084
Energy Drink A 16,251.6,7.77,UK,42.4,2877
Energy Drink Z 45,82.8,3.26,Germany,40.9,1717
Energy Drink L 35,182.7,8.49,Japan,45.7,2988
Energy Drink R 41,282.9,6.39,France,32.3,3445
Energy Drink J 71,58.1,8.69,Japan,31.2,3276
Energy Drink V 9,114.2,1.53,USA,48.2,3782
Energy Drink K 53,291.3,5.76,Germany,27.9,135
Energy Drink E 41,207.8,3.14,USA,30.2,1743
Energy Drink T 82,60.2,6.59,South Korea,19.5,897
Energy Drink M 45,129.7,2.92,France,23.5,196
Energy Drink R 3,171.1,7.12,UK,5.4,3177
Energy Drink J 45,159.9,2.44,Canada,4.9,2779
Energy Drink J 97,202.4,5.21,UK,38.8,1415
Energy Drink M 91,223.6,1.36,UK,0.1,840
Energy Drink N 39,298.7,8.18,Germany,17.1,1280
Energy Drink Q 89,222.4,7.39,France,43.0,3759
Energy Drink H 47,52.4,8.74,USA,9.1,355
Energy Drink C 79,263.6,7.6,Canada,16.1,2658
Energy Drink B 79,139.2,4.19,Japan,26.7,793
Energy Drink U 29,165.9,6.8,USA,13.2,2583
Energy Drink J 51,116.8,1.84,Canada,41.3,2104
Energy Drink G 70,267.0,3.09,USA,29.4,1103
Energy Drink Q 8,138.3,3.43,South Korea,21.5,2769
Energy Drink X 57,144.6,5.38,Japan,17.4,446
Energy Drink Y 8,130.1,1.82,Japan,25.6,3174
Energy Drink A 58,146.9,8.9,South Korea,21.4,1300
Energy Drink R 3,237.6,3.97,USA,41.4,2206
Energy Drink H 40,63.5,9.21,Germany,5.5,145
Energy Drink Z 97,216.3,3.39,Japan,35.3,1303
Energy Drink F 17,198.7,2.76,UK,47.5,2620
Energy Drink B 32,242.9,5.0,South Korea,29.6,3613
Energy Drink I 89,242.9,1.52,USA,20.9,1166
Energy Drink D 91,93.5,9.24,UK,43.7,2215
Energy Drink R 96,269.5,6.81,South Korea,29.7,617
Energy Drink F 6,77.6,8.5,Canada,31.5,1024
Energy Drink U 96,242.9,6.32,USA,40.5,2456
Energy Drink N 72,69.7,2.26,South Korea,0.4,2253
Energy Drink X 70,273.1,6.3,Japan,7.4,776
Energy Drink A 84,86.6,3.04,Japan,15.1,625
Energy Drink V 96,145.3,1.34,Canada,45.5,1318
Energy Drink P 33,249.8,2.67,UK,38.2,1034
Energy Drink R 55,139.7,1.09,USA,24.6,1851
Energy Drink R 88,281.2,9.6,UK,39.4,1386
Energy Drink C 73,133.7,4.13,Canada,12.1,3303
Energy Drink G 59,282.8,3.73,UK,42.6,1555
Energy Drink C 46,258.2,4.28,UK,32.7,3178
Energy Drink B 79,77.8,7.68,Germany,8.7,2556
Energy Drink R 33,234.1,6.84,South Korea,18.4,3331
Energy Drink F 26,268.8,6.7,France,36.5,2604
Energy Drink T 62,164.9,5.07,South Korea,28.3,1162
Energy Drink H 61,127.5,6.84,Canada,33.1,1141
Energy Drink G 20,253.2,8.71,USA,27.4,795
Energy Drink C 12,293.3,4.25,UK,20.9,1706
Energy Drink C 14,148.8,7.27,Canada,10.8,3047
Energy Drink D 9,184.2,3.05,France,32.2,786
Energy Drink K 90,98.8,1.34,Germany,41.5,102
Energy Drink U 75,185.6,3.38,France,33.1,2177
Energy Drink I 27,98.9,3.54,Germany,38.0,1646
Energy Drink V 13,230.9,6.3,France,36.1,2345
Energy Drink Y 36,247.5,4.36,UK,39.9,2768
Energy Drink A 5,201.1,7.43,Germany,26.8,2101
Energy Drink T 21,95.6,2.91,USA,42.6,3272
Energy Drink X 60,146.4,5.04,Canada,12.4,1620
Energy Drink T 56,63.2,7.65,South Korea,9.7,997
Energy Drink I 4,172.1,8.66,South Korea,34.9,3291
Energy Drink A 8,50.2,9.85,South Korea,5.5,3405
Energy Drink H 36,111.2,1.49,UK,14.0,2198
Energy Drink N 93,213.5,4.14,USA,39.2,467
Energy Drink M 40,181.2,9.09,France,21.1,394
Energy Drink C 84,51.5,8.26,Canada,22.7,335
Energy Drink A 48,68.1,4.1,France,4.0,767
Energy Drink B 55,102.2,9.62,Germany,36.9,2626
Energy Drink C 69,248.2,5.39,UK,45.5,3436
Energy Drink S 87,260.8,5.17,UK,38.9,3450
Energy Drink I 80,193.3,5.88,USA,44.7,1283
Energy Drink E 55,212.4,4.05,France,46.5,540
Energy Drink R 1,198.8,6.15,Canada,12.6,1633
Energy Drink Z 93,226.3,1.09,Canada,21.1,3225
Energy Drink H 15,233.9,2.43,Japan,43.6,687
Energy Drink Y 41,116.8,9.4,South Korea,36.8,129
Energy Drink D 43,123.8,3.88,Canada,1.3,3595
Energy Drink T 99,278.9,6.42,France,36.9,2210
Energy Drink Z 60,250.1,8.59,Germany,13.5,3074
Energy Drink T 15,122.8,6.17,Canada,47.6,2980
Energy Drink L 89,211.6,1.52,South Korea,10.5,1028
Energy Drink M 12,192.8,5.42,UK,34.7,599
Energy Drink W 44,65.8,2.26,South Korea,13.8,1382
Energy Drink G 84,261.0,4.39,Germany,18.6,2428
Energy Drink K 48,53.0,3.39,Germany,28.7,2685
Energy Drink J 62,190.1,6.33,USA,3.6,493
Energy Drink K 33,222.3,9.63,UK,29.2,1511
Energy Drink T 24,177.7,5.29,France,19.1,1473
Energy Drink E 72,288.4,6.9,France,44.9,1539
Energy Drink S 21,271.1,1.15,Japan,27.0,1208
Energy Drink K 37,216.4,4.91,France,1.8,737
Energy Drink H 14,174.2,9.35,USA,4.6,774
Energy Drink C 99,122.6,5.56,Japan,17.4,2270
Energy Drink M 82,128.9,7.17,Germany,12.3,1805
Energy Drink X 40,250.3,7.11,USA,35.4,2515
Energy Drink G 2,69.1,4.71,USA,25.6,521
Energy Drink L 28,166.8,3.73,Germany,30.1,3523
Energy Drink T 83,175.8,1.65,Canada,39.7,2157
Energy Drink G 8,199.3,3.06,USA,9.8,755
Energy Drink M 8,225.1,8.64,South Korea,5.6,2326
Energy Drink L 22,231.5,7.95,Germany,32.4,2824
Energy Drink K 35,192.2,8.07,France,15.9,2459
Energy Drink U 85,247.0,6.8,USA,4.7,1752
Energy Drink G 2,154.4,7.86,USA,24.0,2091
Energy Drink A 6,82.5,7.07,Japan,20.4,90
Energy Drink F 72,248.6,1.91,Japan,46.9,2067
Energy Drink H 4,264.9,4.9,Japan,18.8,2885
Energy Drink V 29,216.0,3.9,France,39.2,3153
Energy Drink C 73,262.4,3.96,UK,25.2,3505
Energy Drink H 36,185.6,5.2,Germany,25.9,2452
Energy Drink L 39,75.4,8.57,USA,3.0,1791
Energy Drink W 71,61.3,4.87,France,32.9,871
Energy Drink F 21,227.1,9.16,Canada,16.7,3875
Energy Drink P 52,139.9,8.77,Germany,37.6,952
Energy Drink D 44,63.3,7.19,Germany,24.8,2278
Energy Drink Z 40,73.7,7.96,South Korea,38.2,1724
Energy Drink Z 1,256.4,2.47,South Korea,21.6,1554
Energy Drink M 81,123.8,9.42,Japan,16.2,2667
Energy Drink N 99,238.6,3.61,UK,15.0,3663
Energy Drink X 2,215.3,6.21,Canada,21.5,2297
Energy Drink A 87,124.2,6.27,UK,37.2,2170
Energy Drink W 98,144.7,2.14,UK,17.1,575
Energy Drink K 54,139.2,1.78,Japan,10.7,988
Energy Drink E 5,137.4,9.4,Germany,12.1,1790
Energy Drink Z 17,199.9,3.07,France,12.8,1733
Energy Drink M 18,143.5,1.81,Germany,31.6,537
Energy Drink N 22,165.6,5.59,Japan,40.1,3271
Energy Drink J 44,131.9,4.49,UK,26.9,1700
Energy Drink G 10,161.3,1.88,Canada,8.5,1054
Energy Drink S 42,265.8,2.01,UK,11.9,2343
Energy Drink H 31,149.9,4.59,France,21.6,1639
Energy Drink P 11,243.4,4.48,Germany,6.4,2774
Energy Drink X 24,164.2,4.87,Canada,31.7,1908
Energy Drink D 8,55.2,1.55,France,29.8,3715
Energy Drink G 40,197.1,9.33,Germany,44.4,3495
Energy Drink W 91,209.3,2.93,Canada,37.8,515
Energy Drink B 87,143.8,2.63,UK,49.8,3581
Energy Drink O 99,175.3,6.81,UK,30.7,2251
Energy Drink S 83,95.2,9.21,Japan,16.1,1106
Energy Drink C 70,207.4,8.79,South Korea,31.3,520
Energy Drink P 88,192.9,3.87,UK,44.1,3899
Energy Drink A 16,195.1,4.65,Canada,3.4,557
Energy Drink Z 43,118.9,8.07,South Korea,20.6,1288
Energy Drink U 88,59.4,1.54,Canada,32.3,3163
Energy Drink M 98,206.9,2.5,France,2.7,2111
Energy Drink C 30,221.6,6.68,Canada,37.1,2931
Energy Drink T 41,250.2,2.29,UK,23.9,1678
Energy Drink G 42,186.4,5.53,France,25.8,3865
Energy Drink Q 85,270.2,4.07,Japan,42.4,195
Energy Drink X 65,80.1,6.94,Canada,6.9,3681
Energy Drink B 90,169.0,9.54,Canada,45.9,888
Energy Drink P 44,271.4,6.47,Japan,42.3,3748
Energy Drink J 20,270.3,7.36,USA,28.5,3883
Energy Drink L 36,56.3,2.61,Canada,14.4,1335
Energy Drink Z 70,278.9,8.48,Japan,27.6,342
Energy Drink G 68,64.8,8.25,Canada,25.3,1478
Energy Drink M 3,169.2,6.24,UK,5.2,605
Energy Drink X 68,270.4,9.81,France,15.8,300
Energy Drink Y 100,111.8,1.53,Germany,16.9,1929
Energy Drink Z 29,233.4,6.33,UK,16.4,3515
Energy Drink I 79,164.7,3.15,UK,33.5,1730
Energy Drink T 20,61.9,2.37,UK,28.4,2315
Energy Drink E 14,217.9,9.98,France,0.2,2228
Energy Drink Q 51,240.7,5.48,South Korea,32.0,2409
Energy Drink J 60,217.6,9.25,South Korea,5.1,559
Energy Drink E 82,261.8,5.82,Japan,48.8,2267
Energy Drink M 39,153.5,6.19,Canada,9.8,3662
Energy Drink J 72,70.9,6.96,Japan,37.2,177
Energy Drink W 92,293.9,7.29,UK,29.1,3318
Energy Drink V 8,225.3,4.04,Canada,46.2,568
Energy Drink O 98,194.6,4.4,Germany,46.8,674
Energy Drink U 18,288.8,2.58,Japan,1.4,2513
Energy Drink L 31,296.9,4.62,France,20.7,901
Energy Drink H 64,135.1,7.32,Germany,35.1,3672
Energy Drink I 61,272.9,7.6,South Korea,45.5,2783
Energy Drink O 55,108.0,3.24,Canada,41.2,3519
Energy Drink K 47,190.0,6.0,France,6.5,2778
Energy Drink E 23,168.5,3.0,France,2.2,810
Energy Drink L 48,115.5,3.17,France,44.7,3320
Energy Drink X 55,134.3,8.69,Japan,7.0,3562
Energy Drink P 49,264.1,2.29,UK,1.9,634
Energy Drink Y 32,165.5,7.22,Japan,29.4,1507
Energy Drink Z 22,189.6,2.38,France,7.0,2948
Energy Drink G 93,78.5,3.42,USA,13.6,1532
Energy Drink F 56,280.2,9.67,UK,43.5,3514
Energy Drink R 71,279.1,3.41,Japan,11.8,3204
Energy Drink I 68,277.8,1.1,France,9.5,2850
Energy Drink T 79,216.7,2.37,Canada,4.1,2811
Energy Drink I 100,299.2,2.47,UK,34.8,3833
Energy Drink J 90,190.6,4.49,USA,18.2,1149
Energy Drink W 23,156.3,4.01,France,5.4,1542
Energy Drink P 99,229.5,1.39,Canada,15.0,1446
Energy Drink H 31,148.0,3.83,Germany,14.3,1176
Energy Drink Y 45,253.3,9.61,Canada,37.7,910
Energy Drink L 49,269.2,5.16,France,18.1,3897
Energy Drink L 56,93.2,6.7,France,4.7,494
Energy Drink A 34,132.7,8.24,South Korea,37.3,1276
Energy Drink U 7,186.0,4.52,Canada,8.1,1728
Energy Drink Y 26,200.6,7.44,Canada,15.9,1036
Energy Drink F 68,198.2,5.87,Japan,26.7,1677
Energy Drink L 51,146.7,7.91,USA,16.9,2430
Energy Drink I 37,280.7,2.73,Canada,19.4,3093
Energy Drink O 27,187.5,3.85,Japan,16.9,3248
Energy Drink Q 8,151.3,9.18,USA,12.1,3326
Energy Drink I 47,139.8,3.6,South Korea,49.4,782
Energy Drink D 36,168.2,5.61,UK,45.7,2298
Energy Drink N 63,215.9,4.49,Germany,29.3,2897
Energy Drink K 94,155.0,7.08,Germany,27.7,860
Energy Drink S 39,280.3,1.11,UK,17.1,2856
Energy Drink J 90,115.8,5.6,South Korea,18.1,1772
Energy Drink N 14,282.4,6.34,Canada,10.6,1404
Energy Drink D 92,256.1,1.21,USA,3.1,2147
Energy Drink A 18,262.5,1.01,South Korea,6.2,3780
Energy Drink T 53,264.2,4.21,South Korea,34.5,1146
Energy Drink S 57,218.8,1.14,Canada,28.0,1858
Energy Drink P 31,251.2,8.0,Japan,32.2,3111
Energy Drink Z 4,264.0,1.2,South Korea,29.7,580
Energy Drink E 91,198.5,3.2,USA,41.3,36
Energy Drink X 6,77.7,8.46,Japan,1.9,1840
Energy Drink X 100,120.4,7.47,UK,47.9,1477
Energy Drink W 77,107.7,7.61,UK,9.7,999
