payment_id,date,customer_id,employee_id,product_id,Price_USD,price
129207,2013-02-26 00:00:00.000000,789402,3923,2726,9.17,9.17
839387,2011-07-22 00:00:00.000000,202376,841,2726,9.17,9.17
872743,2020-01-06 00:00:00.000000,264743,1730,352,1.25,1.25
800482,2020-01-06 00:00:00.000000,540954,2308,352,1.25,1.25
820092,2009-02-27 00:00:00.000000,730730,15,352,1.25,1.25
834950,2020-06-21 00:00:00.000000,575608,3742,352,1.25,1.25
360872,2008-04-25 00:00:00.000000,264757,1911,352,1.25,1.25
869762,1991-02-20 00:00:00.000000,78803,3514,70,8.35,8.35
863015,2009-01-14 00:00:00.000000,512980,1259,70,8.35,8.35
572314,1998-06-03 00:00:00.000000,746471,3688,70,8.35,8.35
780584,1992-11-09 00:00:00.000000,370656,1627,70,8.35,8.35
891486,2017-06-27 00:00:00.000000,842896,2335,811,9.88,9.88
894691,2006-03-22 00:00:00.000000,260985,841,96,5.54,5.54
82141,2004-11-15 00:00:00.000000,92851,1730,96,5.54,5.54
664407,2006-03-26 00:00:00.000000,508542,1283,96,5.54,5.54
681768,1990-03-19 00:00:00.000000,202606,1974,96,5.54,5.54
397219,2018-08-24 00:00:00.000000,87738,2697,96,5.54,5.54
560600,2009-07-07 00:00:00.000000,726541,2641,142,6.87,6.87
268801,2010-05-26 00:00:00.000000,707138,549,142,6.87,6.87
223254,2000-07-11 00:00:00.000000,362188,2525,979,5.72,5.72
731679,2009-03-10 00:00:00.000000,564699,2335,979,5.72,5.72
20333,1990-03-09 00:00:00.000000,872639,3933,979,5.72,5.72
737429,2005-10-11 00:00:00.000000,880037,2641,979,5.72,5.72
982331,2001-08-31 00:00:00.000000,613606,2499,979,5.72,5.72
601555,2003-12-09 00:00:00.000000,500705,3551,1923,2.63,2.63
689100,1993-11-13 00:00:00.000000,779859,1730,1923,2.63,2.63
63046,2004-01-30 00:00:00.000000,494853,2192,1923,2.63,2.63
563883,2002-11-20 00:00:00.000000,76542,739,1923,2.63,2.63
47448,1999-01-22 00:00:00.000000,839531,139,2272,6.45,6.45
501729,2013-01-30 00:00:00.000000,588754,2628,2272,6.45,6.45
440260,2008-04-18 00:00:00.000000,847457,1794,2272,6.45,6.45
573828,1998-01-05 00:00:00.000000,659706,2280,2272,6.45,6.45
199403,2016-09-14 00:00:00.000000,602738,214,2433,8.39,8.39
344638,1990-12-27 00:00:00.000000,348169,15,2433,8.39,8.39
297114,2020-11-24 00:00:00.000000,797738,365,1262,4.43,4.43
775964,2010-06-29 00:00:00.000000,934076,2335,1262,4.43,4.43
627819,2001-10-12 00:00:00.000000,616590,3817,759,2.95,2.95
942729,2008-06-02 00:00:00.000000,881952,3688,759,2.95,2.95
486869,2016-07-25 00:00:00.000000,995793,2641,759,2.95,2.95
704960,2010-11-29 00:00:00.000000,153030,1730,3164,9.57,9.57
581094,1993-04-29 00:00:00.000000,618359,2499,3164,9.57,9.57
686014,2016-02-24 00:00:00.000000,695576,2317,3164,9.57,9.57
724150,2018-09-23 00:00:00.000000,323985,1064,127,8.46,8.46
584531,2003-10-13 00:00:00.000000,361619,2351,127,8.46,8.46
470908,2004-11-03 00:00:00.000000,53727,608,127,8.46,8.46
772971,2014-11-03 00:00:00.000000,889159,1974,99,2.55,2.55
492386,1992-10-13 00:00:00.000000,822704,549,99,2.55,2.55
952824,2011-10-13 00:00:00.000000,528857,1709,99,2.55,2.55
588278,2003-06-19 00:00:00.000000,629142,115,99,2.55,2.55
431896,1998-09-22 00:00:00.000000,852730,2825,245,6.08,6.08
7979,2012-01-02 00:00:00.000000,651298,214,245,6.08,6.08
188422,2007-06-25 00:00:00.000000,694406,841,245,6.08,6.08
811123,1994-02-10 00:00:00.000000,581859,1709,245,6.08,6.08
159435,2018-12-28 00:00:00.000000,978340,1943,245,6.08,6.08
846417,2016-05-07 00:00:00.000000,3091,789,2972,7.14,7.14
824817,2007-11-11 00:00:00.000000,994636,3742,1273,2.64,2.64
824807,1992-05-20 00:00:00.000000,593162,1283,1273,2.64,2.64
571254,2008-06-14 00:00:00.000000,170577,2192,306,7.48,7.48
323160,1997-06-26 00:00:00.000000,527481,3933,306,7.48,7.48
616754,2002-04-11 00:00:00.000000,575782,3460,306,7.48,7.48
49985,1996-01-23 00:00:00.000000,289899,2992,1198,1.92,1.92
304759,2000-12-13 00:00:00.000000,320837,3978,1198,1.92,1.92
443123,2012-01-19 00:00:00.000000,305313,1974,1198,1.92,1.92
369986,1990-07-31 00:00:00.000000,281482,3817,1198,1.92,1.92
508363,2005-06-23 00:00:00.000000,838565,2992,1198,1.92,1.92
795787,2004-01-12 00:00:00.000000,617622,3392,2452,5.12,5.12
725716,1996-01-30 00:00:00.000000,434674,2335,2863,5.32,5.32
259448,2018-04-28 00:00:00.000000,933730,2078,1936,1.14,1.14
985387,1990-11-28 00:00:00.000000,53727,3933,1936,1.14,1.14
703902,1995-08-02 00:00:00.000000,904688,1648,1936,1.14,1.14
3849,2009-09-30 00:00:00.000000,167719,3888,2218,1.24,1.24
169855,2001-12-03 00:00:00.000000,82113,2351,2498,7.37,7.37
479921,1998-09-21 00:00:00.000000,917169,1911,2498,7.37,7.37
484295,2007-07-19 00:00:00.000000,934076,246,2498,7.37,7.37
586608,2010-06-23 00:00:00.000000,228865,3126,2498,7.37,7.37
135040,2010-12-16 00:00:00.000000,194903,841,2498,7.37,7.37
479108,1994-08-30 00:00:00.000000,484448,2317,2498,7.37,7.37
703252,1996-01-11 00:00:00.000000,52853,1112,2498,7.37,7.37
56080,2005-10-09 00:00:00.000000,167867,3817,2498,7.37,7.37
706530,2019-12-10 00:00:00.000000,624699,3249,2498,7.37,7.37
340039,2006-12-20 00:00:00.000000,620661,2192,1594,8.57,8.57
634449,2009-08-25 00:00:00.000000,737274,3933,1594,8.57,8.57
139004,1990-04-18 00:00:00.000000,692349,2525,3694,5.34,5.34
243878,1999-04-27 00:00:00.000000,816304,3802,3694,5.34,5.34
887296,2006-07-27 00:00:00.000000,367515,1283,3694,5.34,5.34
726466,1991-03-12 00:00:00.000000,845534,1648,2257,8.38,8.38
401169,1995-02-04 00:00:00.000000,290614,3551,3030,9.97,9.97
107418,1991-06-18 00:00:00.000000,503343,2934,1730,9.92,9.92
427370,1998-12-31 00:00:00.000000,31618,2331,1730,9.92,9.92
226674,1998-10-11 00:00:00.000000,475217,1991,1730,9.92,9.92
757010,1994-05-14 00:00:00.000000,884436,3978,533,8.57,8.57
371765,2005-07-01 00:00:00.000000,765101,1329,533,8.57,8.57
568189,1993-05-07 00:00:00.000000,588754,2050,533,8.57,8.57
47765,2010-07-23 00:00:00.000000,361619,572,533,8.57,8.57
449684,2014-01-20 00:00:00.000000,433952,3817,2679,4.17,4.17
777602,1991-04-25 00:00:00.000000,593162,3978,2679,4.17,4.17
228464,1997-11-10 00:00:00.000000,354563,3992,2679,4.17,4.17
911249,2019-08-10 00:00:00.000000,580418,3868,3335,6.88,6.88
984886,1997-11-27 00:00:00.000000,83821,467,3335,6.88,6.88
171561,2010-07-28 00:00:00.000000,28270,1259,3335,6.88,6.88
209342,2003-01-13 00:00:00.000000,898811,2331,3335,6.88,6.88
307932,2019-06-20 00:00:00.000000,674560,1974,3569,6.78,6.78
618909,1997-10-25 00:00:00.000000,610120,246,3569,6.78,6.78
187647,2001-11-24 00:00:00.000000,87738,1362,1785,9.63,9.63
934386,2009-06-14 00:00:00.000000,416956,1259,3092,1.15,1.15
706043,2013-12-22 00:00:00.000000,527017,2351,3092,1.15,1.15
55533,2016-02-10 00:00:00.000000,416696,1362,3092,1.15,1.15
583196,2013-10-11 00:00:00.000000,308223,2335,1653,2.94,2.94
376639,2016-10-26 00:00:00.000000,389338,787,3023,2.68,2.68
498154,2005-10-10 00:00:00.000000,211809,2745,3023,2.68,2.68
129698,1997-12-30 00:00:00.000000,403934,2934,3023,2.68,2.68
878918,2017-12-09 00:00:00.000000,362959,727,3023,2.68,2.68
621609,1995-10-29 00:00:00.000000,122237,1627,1265,9.55,9.55
165901,1994-10-15 00:00:00.000000,779859,2042,1265,9.55,9.55
865838,1996-09-11 00:00:00.000000,326896,3460,3870,8.41,8.41
419281,1992-10-19 00:00:00.000000,210893,1859,3870,8.41,8.41
370512,1997-01-25 00:00:00.000000,367515,355,3870,8.41,8.41
705138,1996-03-14 00:00:00.000000,210893,467,1243,9.66,9.66
107738,1993-07-03 00:00:00.000000,446622,696,2023,5.77,5.77
433449,2013-02-22 00:00:00.000000,309620,1759,2023,5.77,5.77
408788,2019-12-20 00:00:00.000000,567120,2697,2023,5.77,5.77
351918,2007-09-08 00:00:00.000000,564372,1759,2023,5.77,5.77
892899,2007-11-23 00:00:00.000000,416956,115,2023,5.77,5.77
346085,2000-12-30 00:00:00.000000,973470,2378,2023,5.77,5.77
357084,2005-06-10 00:00:00.000000,567120,2335,1239,1.49,1.49
902998,2007-02-27 00:00:00.000000,527017,2825,1239,1.49,1.49
203284,2012-12-13 00:00:00.000000,628613,1891,1260,7.69,7.69
188596,2015-03-28 00:00:00.000000,934219,3923,3118,1.8,1.8
590584,2012-04-04 00:00:00.000000,23052,3933,3118,1.8,1.8
851755,1994-06-06 00:00:00.000000,602196,546,896,6.79,6.79
78806,2020-04-13 00:00:00.000000,217237,2628,896,6.79,6.79
306495,2016-05-22 00:00:00.000000,639149,1730,896,6.79,6.79
150120,2014-11-05 00:00:00.000000,933730,2640,2524,5.89,5.89
124989,2016-03-29 00:00:00.000000,841448,2168,2524,5.89,5.89
319752,1999-03-04 00:00:00.000000,418925,3249,2524,5.89,5.89
368124,2013-03-18 00:00:00.000000,162382,2308,1748,4.38,4.38
17244,2008-12-22 00:00:00.000000,578324,1759,1748,4.38,4.38
349423,1993-12-21 00:00:00.000000,570234,2525,656,5.62,5.62
173786,2000-02-21 00:00:00.000000,924113,1943,656,5.62,5.62
692528,2004-08-20 00:00:00.000000,442502,3158,656,5.62,5.62
119425,2006-06-27 00:00:00.000000,13206,1853,656,5.62,5.62
719998,2011-12-25 00:00:00.000000,673728,472,1771,3.23,3.23
899164,2019-07-11 00:00:00.000000,251021,2731,1771,3.23,3.23
867563,2009-01-25 00:00:00.000000,974184,462,1993,7.29,7.29
552653,2007-12-11 00:00:00.000000,960340,15,1993,7.29,7.29
952896,2020-07-02 00:00:00.000000,749646,608,1814,4.08,4.08
859937,1995-03-28 00:00:00.000000,146425,1329,1814,4.08,4.08
120242,1996-01-27 00:00:00.000000,716849,3514,53,1.64,1.64
97472,1994-06-17 00:00:00.000000,825931,1259,53,1.64,1.64
854106,2009-11-04 00:00:00.000000,580418,2697,2477,9.14,9.14
687974,1994-11-29 00:00:00.000000,321578,1730,2477,9.14,9.14
230120,2006-12-24 00:00:00.000000,842589,2042,2477,9.14,9.14
220007,2019-02-22 00:00:00.000000,31618,2308,2529,4.67,4.67
705999,2014-03-09 00:00:00.000000,720112,2936,2529,4.67,4.67
44112,2013-01-19 00:00:00.000000,188118,2641,3173,9.55,9.55
468528,2006-08-19 00:00:00.000000,592307,727,3173,9.55,9.55
845443,2008-07-16 00:00:00.000000,338715,1853,3173,9.55,9.55
404678,2020-06-24 00:00:00.000000,489379,1891,3173,9.55,9.55
979396,1993-06-09 00:00:00.000000,403728,1783,3173,9.55,9.55
477144,1994-10-06 00:00:00.000000,680701,696,3173,9.55,9.55
801902,2006-05-01 00:00:00.000000,303201,1329,3433,5.78,5.78
834020,2009-03-26 00:00:00.000000,507266,1112,3433,5.78,5.78
587177,2014-12-30 00:00:00.000000,305313,2731,3433,5.78,5.78
608150,1994-01-18 00:00:00.000000,659706,2499,3433,5.78,5.78
605725,2005-10-31 00:00:00.000000,979475,3392,3433,5.78,5.78
728163,2005-04-19 00:00:00.000000,170053,3331,1295,8.88,8.88
888949,2011-03-12 00:00:00.000000,276279,1509,1295,8.88,8.88
912792,2003-01-24 00:00:00.000000,527734,2331,1295,8.88,8.88
930542,1992-04-23 00:00:00.000000,934076,1853,1295,8.88,8.88
854271,2012-07-14 00:00:00.000000,97665,2308,1295,8.88,8.88
957035,2007-04-15 00:00:00.000000,510255,3923,1295,8.88,8.88
109440,2005-04-29 00:00:00.000000,760489,2525,771,5.17,5.17
409957,2011-08-02 00:00:00.000000,375680,3158,771,5.17,5.17
399138,2007-06-19 00:00:00.000000,705912,1509,2775,1.11,1.11
51974,2013-07-05 00:00:00.000000,841150,3868,2775,1.11,1.11
12068,1998-02-28 00:00:00.000000,270508,3392,2775,1.11,1.11
196772,1996-08-27 00:00:00.000000,827424,2825,2775,1.11,1.11
569526,1998-08-05 00:00:00.000000,418508,2078,3815,7.13,7.13
237822,2002-03-12 00:00:00.000000,368153,2351,39,8.03,8.03
189627,2019-10-26 00:00:00.000000,65915,2042,39,8.03,8.03
654848,2018-09-05 00:00:00.000000,889688,3688,1267,6.45,6.45
450018,2018-07-13 00:00:00.000000,447004,365,1267,6.45,6.45
609108,1998-08-10 00:00:00.000000,839531,2335,1267,6.45,6.45
487419,2001-06-19 00:00:00.000000,788029,214,1267,6.45,6.45
177558,2004-09-05 00:00:00.000000,31618,841,1267,6.45,6.45
372202,2011-12-03 00:00:00.000000,580541,3514,1267,6.45,6.45
957657,1996-09-23 00:00:00.000000,471530,3972,89,7.14,7.14
242294,2002-05-07 00:00:00.000000,869668,1648,89,7.14,7.14
363608,2008-10-03 00:00:00.000000,998183,587,89,7.14,7.14
70266,2008-09-26 00:00:00.000000,464679,3868,89,7.14,7.14
703882,2011-02-21 00:00:00.000000,57608,3460,89,7.14,7.14
535350,2001-07-29 00:00:00.000000,123015,115,1214,4.22,4.22
446344,2010-02-02 00:00:00.000000,960340,1362,1214,4.22,4.22
908403,2004-08-21 00:00:00.000000,747193,246,1214,4.22,4.22
605494,2008-07-30 00:00:00.000000,141226,214,1214,4.22,4.22
46264,2003-01-14 00:00:00.000000,476962,3460,1214,4.22,4.22
170650,2018-07-07 00:00:00.000000,145717,3079,1214,4.22,4.22
40052,1992-08-16 00:00:00.000000,842968,789,1900,1.97,1.97
322104,2008-09-14 00:00:00.000000,746103,214,1900,1.97,1.97
114784,2009-03-19 00:00:00.000000,906597,1362,1900,1.97,1.97
162173,2010-08-04 00:00:00.000000,480084,365,754,3.81,3.81
751239,2010-01-28 00:00:00.000000,656919,727,2270,9.59,9.59
103503,2011-03-23 00:00:00.000000,177980,355,2970,4.04,4.04
353987,2018-09-20 00:00:00.000000,56356,2495,2970,4.04,4.04
826087,2000-12-04 00:00:00.000000,960273,2378,1929,6.7,6.7
726584,2010-09-18 00:00:00.000000,833041,2335,1929,6.7,6.7
273650,2017-01-15 00:00:00.000000,379109,1064,3827,5.13,5.13
334758,2004-07-11 00:00:00.000000,506071,2934,3827,5.13,5.13
439790,2008-08-15 00:00:00.000000,66682,696,3827,5.13,5.13
304414,1999-07-21 00:00:00.000000,595689,1622,3827,5.13,5.13
309848,1996-03-18 00:00:00.000000,86344,87,3827,5.13,5.13
478975,1992-08-28 00:00:00.000000,497088,1568,3827,5.13,5.13
327677,1992-08-01 00:00:00.000000,565125,1627,842,1.83,1.83
428093,2016-10-18 00:00:00.000000,568020,787,842,1.83,1.83
403741,2009-09-12 00:00:00.000000,842896,1509,1581,3.37,3.37
97838,1994-08-18 00:00:00.000000,684337,3868,1581,3.37,3.37
135035,2017-07-25 00:00:00.000000,393046,1112,1581,3.37,3.37
546001,2006-04-29 00:00:00.000000,179551,1627,3916,9.73,9.73
332160,1991-12-15 00:00:00.000000,656919,787,3916,9.73,9.73
188016,2000-01-17 00:00:00.000000,789402,841,3916,9.73,9.73
998206,2010-05-24 00:00:00.000000,825931,214,2587,4.62,4.62
300302,2009-11-29 00:00:00.000000,651347,1730,2587,4.62,4.62
234189,2016-07-31 00:00:00.000000,359373,2280,2587,4.62,4.62
537173,2007-08-21 00:00:00.000000,326896,3197,2587,4.62,4.62
673427,2011-05-06 00:00:00.000000,77910,2168,741,4.03,4.03
826987,1990-08-28 00:00:00.000000,273213,1329,1837,1.1,1.1
710510,2009-07-27 00:00:00.000000,402044,3839,2671,5.5,5.5
731687,2020-04-10 00:00:00.000000,659170,3978,2671,5.5,5.5
550689,2005-02-22 00:00:00.000000,983268,1730,2671,5.5,5.5
901491,2015-09-19 00:00:00.000000,517530,2628,2671,5.5,5.5
957533,2020-04-01 00:00:00.000000,761647,355,1021,4.54,4.54
155912,1995-04-08 00:00:00.000000,505340,246,1021,4.54,4.54
40248,2019-09-29 00:00:00.000000,451534,1568,2444,2.61,2.61
723078,2010-05-25 00:00:00.000000,338745,1859,2444,2.61,2.61
78946,2010-05-03 00:00:00.000000,547809,3742,1052,9.78,9.78
792825,1996-09-27 00:00:00.000000,131422,787,1052,9.78,9.78
546080,2011-07-12 00:00:00.000000,842589,3392,1052,9.78,9.78
556203,2014-04-11 00:00:00.000000,754891,3978,1949,1.74,1.74
206264,2013-03-14 00:00:00.000000,707138,3829,1949,1.74,1.74
280809,2004-09-24 00:00:00.000000,986736,1568,1949,1.74,1.74
68459,2003-09-26 00:00:00.000000,578260,1283,1949,1.74,1.74
363834,2020-09-14 00:00:00.000000,112661,1943,1949,1.74,1.74
283026,2020-05-26 00:00:00.000000,600164,3158,2778,8.76,8.76
560085,2002-04-08 00:00:00.000000,760361,87,2336,2.58,2.58
834373,2001-10-25 00:00:00.000000,882836,462,2336,2.58,2.58
686581,2013-12-24 00:00:00.000000,18278,2335,2336,2.58,2.58
978563,2010-11-14 00:00:00.000000,815592,2050,2336,2.58,2.58
212058,2007-12-30 00:00:00.000000,447004,15,2336,2.58,2.58
157931,2019-06-17 00:00:00.000000,14515,3868,2336,2.58,2.58
986632,2006-08-01 00:00:00.000000,266711,1943,2336,2.58,2.58
138209,2014-04-10 00:00:00.000000,35975,1259,2336,2.58,2.58
104242,2017-10-07 00:00:00.000000,986736,15,425,3.89,3.89
66249,1994-04-07 00:00:00.000000,645459,549,680,8.65,8.65
251205,2017-02-27 00:00:00.000000,18254,1974,680,8.65,8.65
309390,1993-01-29 00:00:00.000000,303201,1891,355,3.53,3.53
766830,2011-09-12 00:00:00.000000,122237,2470,355,3.53,3.53
352719,2000-06-03 00:00:00.000000,145859,2351,1517,9.24,9.24
338537,2006-06-02 00:00:00.000000,379109,1991,1517,9.24,9.24
66479,2019-11-14 00:00:00.000000,838565,3817,723,1.17,1.17
445684,2008-07-12 00:00:00.000000,812448,587,723,1.17,1.17
583551,1990-05-20 00:00:00.000000,23768,15,723,1.17,1.17
609508,2013-10-31 00:00:00.000000,872247,2745,3755,8.6,8.6
587907,2019-10-20 00:00:00.000000,102226,1259,3755,8.6,8.6
760722,2010-07-04 00:00:00.000000,599175,2731,3755,8.6,8.6
535680,2005-03-06 00:00:00.000000,536027,3923,3755,8.6,8.6
796454,2002-02-13 00:00:00.000000,736464,1259,416,3.55,3.55
144199,2013-10-13 00:00:00.000000,924897,3079,416,3.55,3.55
921164,2009-08-03 00:00:00.000000,797738,1891,416,3.55,3.55
330247,2019-11-23 00:00:00.000000,521398,1911,243,5.41,5.41
353640,2016-01-11 00:00:00.000000,130215,1627,3771,7.89,7.89
306965,2015-06-21 00:00:00.000000,468033,246,3771,7.89,7.89
155605,2009-10-15 00:00:00.000000,899655,2351,3771,7.89,7.89
856616,1996-05-06 00:00:00.000000,570331,15,3709,1.17,1.17
163192,2001-12-09 00:00:00.000000,57608,3551,3709,1.17,1.17
426187,2004-10-05 00:00:00.000000,892274,1283,3256,9.23,9.23
763065,2002-06-09 00:00:00.000000,212910,696,3256,9.23,9.23
595758,2019-04-16 00:00:00.000000,264485,3933,2076,2.41,2.41
449972,2004-05-03 00:00:00.000000,172614,2640,2076,2.41,2.41
72417,2018-05-10 00:00:00.000000,943527,1991,2076,2.41,2.41
787893,2001-08-12 00:00:00.000000,321578,365,2076,2.41,2.41
828057,2015-04-05 00:00:00.000000,610120,3829,3658,1.42,1.42
883134,2017-12-28 00:00:00.000000,398750,3978,3658,1.42,1.42
662729,1990-12-28 00:00:00.000000,250299,355,551,1.95,1.95
251973,2012-05-05 00:00:00.000000,28344,1112,964,9.01,9.01
39068,2007-08-11 00:00:00.000000,906597,2936,964,9.01,9.01
22810,2019-12-23 00:00:00.000000,620504,696,964,9.01,9.01
391850,2012-01-05 00:00:00.000000,446754,2825,2089,2.99,2.99
888057,1998-07-08 00:00:00.000000,538029,572,2089,2.99,2.99
87589,1997-07-23 00:00:00.000000,938803,3992,2089,2.99,2.99
685005,2003-10-09 00:00:00.000000,348169,1627,124,5.65,5.65
869595,2003-11-29 00:00:00.000000,475217,739,124,5.65,5.65
305586,2017-05-17 00:00:00.000000,609708,841,3399,3.43,3.43
911211,2001-05-04 00:00:00.000000,83450,2050,774,2.88,2.88
893022,2014-08-31 00:00:00.000000,267490,2745,774,2.88,2.88
342842,2005-05-14 00:00:00.000000,616590,3802,3184,3.75,3.75
35809,2008-06-04 00:00:00.000000,528857,139,3184,3.75,3.75
825516,2005-08-10 00:00:00.000000,72648,1259,3184,3.75,3.75
70822,1990-12-04 00:00:00.000000,449662,1794,3184,3.75,3.75
808947,2003-02-19 00:00:00.000000,490061,1759,3324,6.25,6.25
303649,1994-09-24 00:00:00.000000,989115,696,3324,6.25,6.25
235536,1993-03-10 00:00:00.000000,513075,3972,3324,6.25,6.25
447864,1996-06-12 00:00:00.000000,366783,1329,3324,6.25,6.25
909456,2013-02-10 00:00:00.000000,418925,467,2557,8.82,8.82
991772,2018-03-26 00:00:00.000000,893588,2050,2557,8.82,8.82
305332,2006-12-17 00:00:00.000000,691734,1648,2557,8.82,8.82
404137,2004-02-08 00:00:00.000000,547809,587,2557,8.82,8.82
824281,2015-10-18 00:00:00.000000,347931,3197,24,6.56,6.56
313770,2004-03-26 00:00:00.000000,788029,3802,24,6.56,6.56
200554,2003-11-07 00:00:00.000000,112379,2168,24,6.56,6.56
573728,2005-06-21 00:00:00.000000,3091,3888,24,6.56,6.56
105394,1993-01-27 00:00:00.000000,309620,3817,1272,5.05,5.05
396407,2001-08-03 00:00:00.000000,993884,549,1272,5.05,5.05
998050,2015-01-29 00:00:00.000000,858361,3868,1272,5.05,5.05
318239,2002-09-09 00:00:00.000000,603213,1759,1719,5.57,5.57
868249,2001-12-22 00:00:00.000000,758654,608,1719,5.57,5.57
667249,2008-04-05 00:00:00.000000,952742,115,3672,9.67,9.67
872278,2017-05-18 00:00:00.000000,623896,1259,3672,9.67,9.67
147928,2005-10-19 00:00:00.000000,155885,2317,1048,7.67,7.67
888881,2002-01-03 00:00:00.000000,527481,2745,1048,7.67,7.67
977980,2020-07-29 00:00:00.000000,575608,1943,1048,7.67,7.67
406579,1994-08-27 00:00:00.000000,512980,2351,3057,8.72,8.72
681105,2018-10-09 00:00:00.000000,213163,1891,3057,8.72,8.72
268525,2017-03-17 00:00:00.000000,976711,1259,928,6.56,6.56
594039,1990-01-23 00:00:00.000000,283717,3249,928,6.56,6.56
403315,1991-07-17 00:00:00.000000,952742,1991,3411,5.06,5.06
422319,1993-11-10 00:00:00.000000,108844,1911,3411,5.06,5.06
177929,2017-01-06 00:00:00.000000,184908,3918,146,7.18,7.18
587031,2015-08-13 00:00:00.000000,678232,1627,1384,6.62,6.62
303400,1997-04-05 00:00:00.000000,770372,1112,1384,6.62,6.62
958147,1991-04-26 00:00:00.000000,581780,1362,1384,6.62,6.62
924281,1992-05-23 00:00:00.000000,18197,3978,392,8.91,8.91
591685,2014-12-17 00:00:00.000000,97515,1259,392,8.91,8.91
89547,2012-04-29 00:00:00.000000,975923,3551,392,8.91,8.91
642844,2006-01-30 00:00:00.000000,295116,3688,391,9.01,9.01
866862,2002-06-29 00:00:00.000000,609708,3972,391,9.01,9.01
430299,2001-07-23 00:00:00.000000,293123,572,391,9.01,9.01
353483,2016-02-16 00:00:00.000000,704775,1891,391,9.01,9.01
701735,1996-04-22 00:00:00.000000,506064,1943,532,8.16,8.16
300456,2005-01-02 00:00:00.000000,679769,1112,532,8.16,8.16
454642,2011-10-17 00:00:00.000000,649319,1112,2421,6.76,6.76
49523,2015-12-30 00:00:00.000000,536027,1568,2421,6.76,6.76
731891,2019-06-05 00:00:00.000000,375308,3079,167,3.92,3.92
50020,2001-08-19 00:00:00.000000,217237,2280,167,3.92,3.92
919019,2008-01-28 00:00:00.000000,416956,15,167,3.92,3.92
572724,2013-06-06 00:00:00.000000,321741,1991,167,3.92,3.92
173068,2011-01-18 00:00:00.000000,625853,549,167,3.92,3.92
498532,1999-12-17 00:00:00.000000,848168,1627,167,3.92,3.92
106185,1994-06-14 00:00:00.000000,57608,246,2010,9.98,9.98
407571,1996-08-31 00:00:00.000000,340704,1709,2010,9.98,9.98
250442,2000-09-23 00:00:00.000000,6970,2499,2010,9.98,9.98
42633,1994-01-31 00:00:00.000000,794692,1183,2010,9.98,9.98
737054,2012-01-19 00:00:00.000000,579801,1283,2010,9.98,9.98
271533,1995-12-05 00:00:00.000000,458774,2745,1894,6.12,6.12
23073,2020-04-06 00:00:00.000000,270637,1930,1894,6.12,6.12
9457,2007-08-03 00:00:00.000000,44128,2934,3224,6.18,6.18
702164,2007-05-10 00:00:00.000000,459004,3992,3224,6.18,6.18
163173,2018-12-02 00:00:00.000000,927194,1183,3224,6.18,6.18
157441,2000-03-08 00:00:00.000000,893588,1568,3224,6.18,6.18
186527,2015-08-07 00:00:00.000000,869668,1991,3224,6.18,6.18
639459,2008-01-18 00:00:00.000000,889159,1622,3224,6.18,6.18
354342,2015-03-28 00:00:00.000000,474773,3079,3532,9.09,9.09
773212,2011-07-27 00:00:00.000000,854797,2378,3532,9.09,9.09
183034,1992-04-04 00:00:00.000000,854797,1622,3532,9.09,9.09
428794,2009-05-10 00:00:00.000000,910133,2308,2822,8.72,8.72
195951,2014-10-02 00:00:00.000000,755801,739,2822,8.72,8.72
913389,2015-04-06 00:00:00.000000,927194,1283,2822,8.72,8.72
114602,2005-09-09 00:00:00.000000,83821,787,2822,8.72,8.72
839356,1995-05-03 00:00:00.000000,418925,3839,2822,8.72,8.72
447618,2017-03-06 00:00:00.000000,428560,2936,336,4.73,4.73
648800,2011-12-22 00:00:00.000000,610120,3514,336,4.73,4.73
668276,2020-03-13 00:00:00.000000,575476,2495,2468,5.84,5.84
334099,2016-01-30 00:00:00.000000,106163,1991,2468,5.84,5.84
605495,2010-10-15 00:00:00.000000,609207,2525,2468,5.84,5.84
276798,2000-03-14 00:00:00.000000,568020,3392,2468,5.84,5.84
27217,2007-12-30 00:00:00.000000,581120,2378,1874,2.21,2.21
351360,2001-04-27 00:00:00.000000,247938,2628,1874,2.21,2.21
469558,1993-12-21 00:00:00.000000,171697,467,1874,2.21,2.21
114705,2018-08-20 00:00:00.000000,815950,246,3422,4.31,4.31
842161,1998-07-04 00:00:00.000000,645772,3331,3422,4.31,4.31
331824,2009-02-13 00:00:00.000000,975923,87,2785,6.12,6.12
192059,2015-04-19 00:00:00.000000,359373,2331,2785,6.12,6.12
127087,2004-10-06 00:00:00.000000,288816,1794,2307,2.21,2.21
104783,2013-09-10 00:00:00.000000,366765,3475,2387,8.31,8.31
232170,1991-10-13 00:00:00.000000,661768,2745,2387,8.31,8.31
139581,2007-03-16 00:00:00.000000,588754,1794,2387,8.31,8.31
605273,1995-10-11 00:00:00.000000,651347,87,2387,8.31,8.31
244720,2007-04-10 00:00:00.000000,215807,3868,3428,5.9,5.9
848725,2003-12-24 00:00:00.000000,893588,787,1454,8.98,8.98
391622,2014-05-30 00:00:00.000000,42049,1853,1454,8.98,8.98
760484,2015-09-30 00:00:00.000000,914600,87,1454,8.98,8.98
704914,2004-02-06 00:00:00.000000,692349,3197,1641,7.59,7.59
382920,2019-06-03 00:00:00.000000,933774,3551,1641,7.59,7.59
34473,1993-04-14 00:00:00.000000,644311,572,1310,7.9,7.9
