Product_Name,Caffeine_Content_mg,Price_USD,Country,Sugar_Content_g,product_id
Energy Drink E 32,285.6,4.58,UK,36.3,1122
Energy Drink H 73,259.7,2.88,Japan,13.7,223
Energy Drink U 67,193.2,9.19,UK,25.0,1626
Energy Drink S 9,184.0,2.17,France,23.9,1058
Energy Drink G 82,284.1,8.11,USA,14.8,2667
Energy Drink I 39,243.1,5.95,South Korea,15.1,1673
Energy Drink E 50,272.5,4.57,Germany,38.4,816
Energy Drink D 57,216.9,7.31,USA,34.1,2061
Energy Drink K 11,295.1,1.09,Canada,34.4,2318
Energy Drink U 26,149.2,9.32,USA,9.5,889
Energy Drink A 94,138.0,4.14,USA,17.7,1119
Energy Drink X 22,137.8,7.33,Japan,5.4,3952
Energy Drink H 34,247.3,3.54,Germany,45.3,2805
Energy Drink I 14,181.8,3.19,USA,10.1,3333
Energy Drink B 35,192.9,1.11,USA,5.8,2775
Energy Drink J 39,62.0,9.48,Germany,3.5,3235
Energy Drink L 73,86.4,4.92,Germany,21.3,3683
Energy Drink J 65,56.8,7.13,UK,39.6,3815
Energy Drink L 93,184.0,8.67,USA,31.9,1081
Energy Drink D 23,291.1,5.0,Canada,40.8,1556
Energy Drink W 34,225.3,6.41,UK,15.0,337
Energy Drink O 13,124.2,2.01,Japan,3.3,690
Energy Drink M 17,252.8,1.22,Germany,21.1,1283
Energy Drink X 91,68.0,9.79,South Korea,11.1,2210
Energy Drink S 77,199.3,4.99,UK,29.7,2626
Energy Drink Y 34,115.9,4.32,Japan,47.8,1385
Energy Drink X 85,139.5,1.9,Canada,32.6,1825
Energy Drink B 74,110.6,6.53,South Korea,13.7,1560
Energy Drink D 35,198.4,3.23,UK,12.5,1771
Energy Drink Z 55,152.8,9.26,Germany,41.3,2865
Energy Drink H 22,171.0,2.41,South Korea,26.8,3351
Energy Drink L 78,251.1,1.74,USA,13.7,3812
Energy Drink V 75,115.2,9.22,Japan,3.8,2497
Energy Drink P 41,267.1,7.31,Canada,27.4,752
Energy Drink D 69,178.5,3.15,Germany,7.4,2806
Energy Drink S 64,191.8,3.32,South Korea,3.5,526
Energy Drink C 30,120.6,3.16,South Korea,2.7,2176
Energy Drink M 43,155.8,4.45,UK,7.6,3270
Energy Drink K 61,224.0,5.35,Canada,21.8,1080
Energy Drink G 16,222.2,8.47,USA,33.3,2135
Energy Drink P 68,184.8,8.77,UK,9.0,3589
Energy Drink N 63,272.4,1.56,Japan,9.1,849
Energy Drink S 14,229.5,9.13,Japan,2.8,2329
Energy Drink C 56,200.5,5.25,France,36.0,2395
Energy Drink Y 13,236.1,4.94,Canada,22.9,1862
Energy Drink A 95,106.2,8.03,France,46.4,2549
Energy Drink T 83,120.6,5.56,South Korea,32.1,1725
Energy Drink P 28,185.1,2.22,UK,44.4,318
Energy Drink L 92,78.0,6.89,South Korea,7.2,2659
Energy Drink I 9,213.2,4.88,UK,17.0,18
Energy Drink B 29,265.9,2.37,France,10.8,2243
Energy Drink G 57,296.5,3.6,Germany,10.6,2178
Energy Drink Z 93,167.1,7.83,Canada,2.9,677
Energy Drink K 43,215.0,2.87,Japan,19.6,3945
Energy Drink Y 59,144.9,9.89,South Korea,39.1,3729
Energy Drink C 77,272.3,6.76,France,40.6,2421
Energy Drink A 65,216.0,2.9,Germany,30.5,1514
Energy Drink L 94,247.7,6.77,Japan,38.8,2813
Energy Drink N 61,216.8,3.56,Japan,36.5,1457
Energy Drink Z 18,282.4,6.79,Japan,38.2,3232
Energy Drink Q 19,191.6,8.79,France,6.1,1509
Energy Drink L 86,231.2,9.24,USA,16.7,3404
Energy Drink L 38,230.5,7.78,USA,8.0,1772
Energy Drink Y 21,53.2,6.42,Japan,23.9,911
Energy Drink J 32,295.5,7.8,Japan,37.1,2690
Energy Drink Y 44,65.0,9.13,UK,39.2,1289
Energy Drink W 71,178.7,7.07,South Korea,18.4,1823
Energy Drink C 84,53.1,3.56,France,18.8,757
Energy Drink B 75,137.6,1.7,Germany,31.5,9
Energy Drink V 100,100.9,4.63,South Korea,0.9,976
Energy Drink I 95,247.5,7.72,UK,42.0,2507
Energy Drink F 8,186.5,2.06,Japan,20.8,548
Energy Drink V 12,209.0,3.14,South Korea,28.9,3631
Energy Drink S 10,209.4,5.19,USA,32.9,427
Energy Drink U 96,215.8,1.55,UK,33.9,1973
Energy Drink H 99,149.7,9.47,South Korea,41.5,169
Energy Drink K 76,144.4,6.13,South Korea,45.8,3050
Energy Drink T 47,294.5,8.57,UK,27.4,3082
Energy Drink S 52,138.0,6.91,France,38.6,212
Energy Drink Q 76,229.0,6.73,Canada,45.6,1086
Energy Drink H 46,112.7,6.35,UK,30.8,1460
Energy Drink N 39,131.2,7.2,USA,42.1,3938
Energy Drink D 30,173.3,3.29,South Korea,11.0,1732
Energy Drink K 100,90.0,9.38,Germany,34.6,540
Energy Drink G 26,96.8,6.68,UK,12.3,1366
Energy Drink W 80,217.2,9.06,USA,39.8,2156
Energy Drink H 96,85.5,4.75,UK,26.2,1101
Energy Drink E 30,59.1,4.43,South Korea,5.0,64
Energy Drink H 22,163.9,9.85,Canada,48.5,1694
Energy Drink Z 34,289.2,7.47,Canada,43.7,1854
Energy Drink I 38,237.8,4.6,Germany,25.4,974
Energy Drink S 37,59.9,3.85,France,29.4,2052
Energy Drink U 22,253.4,5.51,USA,7.9,498
Energy Drink M 2,158.5,3.17,Japan,32.0,2596
Energy Drink V 87,91.6,1.03,France,29.8,693
Energy Drink J 6,124.3,1.42,France,11.8,3465
Energy Drink L 2,86.3,8.96,France,5.8,202
Energy Drink H 97,271.5,5.13,Japan,3.5,3827
Energy Drink N 24,89.3,7.72,UK,49.7,3234
Energy Drink T 38,134.7,8.87,USA,29.4,3956
Energy Drink N 43,89.4,5.32,USA,1.8,3749
Energy Drink B 53,173.2,3.57,Canada,35.0,840
Energy Drink P 32,241.8,1.77,France,18.9,1712
Energy Drink D 6,162.4,1.52,Canada,35.3,404
Energy Drink C 83,194.7,5.64,France,31.0,406
Energy Drink P 44,140.2,7.63,South Korea,39.2,2208
Energy Drink N 4,229.2,4.6,France,23.7,3614
Energy Drink S 40,240.1,2.29,UK,40.7,3739
Energy Drink L 95,144.7,6.09,Canada,49.7,2768
Energy Drink O 47,265.5,3.56,USA,2.4,3511
Energy Drink I 56,87.9,8.42,South Korea,29.0,3819
Energy Drink U 2,233.0,7.69,Germany,48.8,638
Energy Drink R 7,198.9,6.44,Germany,2.7,3083
Energy Drink Y 90,88.3,5.45,USA,5.2,2620
Energy Drink F 93,278.1,4.36,Japan,43.7,2251
Energy Drink C 42,129.6,3.65,Japan,47.2,2146
Energy Drink Y 36,261.1,8.04,UK,14.2,1177
Energy Drink A 26,289.3,2.24,South Korea,13.4,334
Energy Drink Y 54,247.3,5.83,Germany,24.5,1477
Energy Drink V 91,188.7,6.61,Canada,38.5,3719
Energy Drink C 26,185.3,6.11,UK,36.9,804
Energy Drink V 17,216.1,6.49,France,36.9,2855
Energy Drink Y 80,93.3,1.27,USA,3.0,2418
Energy Drink A 98,233.0,8.4,South Korea,2.9,3876
Energy Drink A 79,209.6,3.76,France,15.7,2038
Energy Drink N 67,63.9,4.75,Canada,27.1,3611
Energy Drink H 82,276.3,2.27,UK,17.8,3249
Energy Drink Q 20,113.7,5.61,USA,7.3,2977
Energy Drink L 51,165.5,6.69,South Korea,17.4,2649
Energy Drink B 70,289.5,8.68,UK,17.9,1741
Energy Drink T 51,92.2,6.45,Japan,29.6,1919
Energy Drink C 13,215.0,9.83,Canada,6.7,716
Energy Drink Y 7,54.9,2.47,South Korea,19.6,1590
Energy Drink F 54,63.4,8.04,France,26.5,2902
Energy Drink J 68,71.0,1.64,Germany,48.6,282
Energy Drink P 70,202.6,4.69,France,30.0,1014
Energy Drink I 15,160.2,5.71,Germany,49.8,3110
Energy Drink Q 1,103.8,7.6,Japan,29.4,3979
Energy Drink L 84,183.3,4.39,USA,13.3,3176
Energy Drink E 54,273.3,6.75,South Korea,11.0,762
Energy Drink O 84,249.3,8.89,Japan,0.1,2618
Energy Drink Y 69,166.7,1.78,France,10.3,3171
Energy Drink K 73,221.2,6.84,Germany,31.0,1808
Energy Drink Y 86,172.1,1.94,South Korea,46.5,395
Energy Drink Y 14,80.3,5.94,France,44.2,1716
Energy Drink H 4,57.2,3.69,Japan,21.9,1815
Energy Drink W 89,55.2,7.01,USA,13.7,3292
Energy Drink U 89,241.1,5.1,Germany,22.4,1379
Energy Drink J 1,162.0,7.4,France,36.1,3240
Energy Drink G 13,133.8,4.83,South Korea,21.7,717
Energy Drink W 82,118.2,3.97,Japan,35.3,1425
Energy Drink T 10,252.7,6.7,UK,2.7,1031
Energy Drink J 92,156.1,7.45,Canada,9.1,2129
Energy Drink O 58,86.7,3.46,UK,40.1,3922
Energy Drink G 1,296.8,7.03,France,46.5,2782
Energy Drink T 42,104.3,9.22,Canada,36.5,2890
Energy Drink Y 87,282.8,9.46,South Korea,14.3,2749
Energy Drink U 64,207.1,8.99,USA,26.1,612
Energy Drink F 31,256.0,4.01,UK,3.9,1569
Energy Drink A 37,294.5,4.14,USA,15.8,1017
Energy Drink R 36,273.3,6.46,UK,11.8,1783
Energy Drink Y 81,65.6,3.8,France,24.0,2107
Energy Drink W 32,258.5,7.78,Japan,32.8,838
Energy Drink H 29,100.3,4.11,Japan,15.0,1617
Energy Drink X 68,144.5,6.57,UK,35.7,2751
Energy Drink B 77,163.4,7.03,USA,33.8,285
Energy Drink V 29,275.5,2.01,Japan,33.2,2018
Energy Drink V 59,131.0,4.43,Japan,22.9,990
Energy Drink U 71,172.8,4.14,France,16.4,3780
Energy Drink T 73,216.5,4.67,France,43.4,3075
Energy Drink R 23,211.8,3.37,USA,8.7,3301
Energy Drink V 44,162.6,4.76,Germany,32.9,3443
Energy Drink G 49,297.1,9.04,Canada,9.4,1142
Energy Drink I 25,288.7,8.48,USA,16.2,2026
Energy Drink Q 53,290.4,4.03,Canada,32.7,741
Energy Drink U 16,133.6,6.48,France,6.6,1361
Energy Drink S 67,142.0,2.69,France,37.4,3499
Energy Drink F 85,167.7,6.03,France,0.8,3477
Energy Drink S 78,157.2,2.89,South Korea,42.3,674
Energy Drink J 20,83.1,1.52,Japan,0.7,209
Energy Drink I 65,98.3,6.56,USA,18.8,24
Energy Drink V 47,111.8,9.33,USA,35.3,912
Energy Drink R 3,62.7,6.56,France,27.0,578
Energy Drink E 93,299.5,4.28,Germany,1.9,2117
Energy Drink N 43,282.8,9.84,UK,0.2,361
Energy Drink K 16,122.8,5.91,Japan,29.9,2639
Energy Drink J 38,278.5,2.84,South Korea,9.5,1734
Energy Drink V 23,68.9,1.03,Germany,1.1,1520
Energy Drink Z 31,279.8,3.55,Canada,40.1,416
Energy Drink B 49,99.6,2.94,USA,8.6,1653
Energy Drink T 14,251.7,3.72,Germany,37.3,312
Energy Drink P 18,215.0,7.73,France,38.9,479
Energy Drink Z 5,74.8,3.49,UK,26.9,3901
Energy Drink J 51,167.7,6.49,UK,48.6,765
Energy Drink Q 71,109.0,8.38,USA,46.1,3491
Energy Drink N 40,162.8,6.71,USA,33.0,662
Energy Drink M 83,105.1,1.86,South Korea,11.8,1321
Energy Drink D 95,243.5,2.6,UK,2.7,2508
Energy Drink D 25,262.5,9.55,Japan,9.8,2302
Energy Drink N 14,189.2,1.42,Japan,37.8,2825
Energy Drink T 55,200.1,3.68,USA,40.4,1880
Energy Drink A 97,224.8,5.92,South Korea,12.6,2576
Energy Drink G 100,270.1,9.17,Canada,9.7,1270
Energy Drink T 15,135.8,5.54,Japan,13.7,862
Energy Drink Z 12,296.4,2.0,Germany,47.0,3977
Energy Drink W 4,289.1,5.31,South Korea,46.6,2685
Energy Drink H 81,94.8,9.73,USA,44.0,461
Energy Drink H 49,162.5,6.56,South Korea,40.0,2344
Energy Drink V 48,184.1,6.18,Japan,5.6,2918
Energy Drink K 63,165.3,4.05,UK,44.6,613
Energy Drink O 14,100.2,7.0,Japan,30.4,3067
Energy Drink K 45,58.9,9.3,France,2.6,3022
Energy Drink A 34,69.4,2.47,USA,47.1,2926
Energy Drink X 29,123.8,9.86,South Korea,15.8,1852
Energy Drink U 7,187.2,8.0,UK,46.4,3912
Energy Drink V 51,287.2,7.29,France,28.2,1993
Energy Drink K 71,88.5,7.86,UK,17.0,2189
Energy Drink H 94,108.1,5.98,USA,30.4,1439
Energy Drink N 15,243.9,1.02,France,24.8,2539
Energy Drink T 26,151.1,7.77,South Korea,42.3,1383
Energy Drink L 26,74.3,9.83,Canada,30.1,1493
Energy Drink X 61,285.9,9.45,Japan,21.4,1341
Energy Drink V 30,107.3,8.56,UK,39.9,3999
Energy Drink J 16,94.1,7.34,France,9.8,1140
Energy Drink P 13,178.6,6.43,USA,4.9,2908
Energy Drink Q 93,51.7,8.68,Canada,41.4,2767
Energy Drink V 26,240.4,5.62,UK,6.4,2705
Energy Drink Q 47,124.5,7.14,Japan,19.3,1971
Energy Drink J 46,272.7,2.97,Germany,42.2,2
Energy Drink V 84,198.6,6.22,South Korea,44.5,3660
Energy Drink J 41,97.9,2.21,UK,42.9,2187
Energy Drink X 52,267.7,4.52,Germany,37.7,1249
Energy Drink A 87,63.3,6.04,Japan,18.3,1190
Energy Drink R 72,104.4,7.41,France,30.3,2845
Energy Drink T 44,94.5,4.92,South Korea,45.6,3650
Energy Drink V 48,184.6,4.6,UK,25.5,1542
Energy Drink T 61,242.3,5.84,UK,18.2,2468
Energy Drink P 88,250.2,9.05,Canada,46.9,3038
Energy Drink N 15,67.2,8.6,South Korea,41.6,2195
Energy Drink K 93,144.3,4.49,South Korea,12.4,2786
Energy Drink Y 4,106.8,6.29,Canada,11.8,1877
Energy Drink D 3,267.5,7.89,Japan,26.4,609
Energy Drink S 66,103.7,7.72,Germany,37.9,3325
Energy Drink F 99,270.2,2.1,France,31.9,1939
Energy Drink Q 98,211.2,9.33,Japan,19.7,354
Energy Drink M 86,241.7,5.03,Germany,32.0,1166
Energy Drink D 14,233.8,9.29,Canada,23.5,940
Energy Drink S 45,241.9,9.65,Japan,22.8,2956
Energy Drink F 78,298.5,1.58,France,38.1,3165
Energy Drink V 40,54.5,6.41,Japan,2.2,2500
Energy Drink S 4,60.6,4.15,Canada,15.4,3590
Energy Drink V 42,282.4,7.53,Japan,21.2,3894
Energy Drink Q 76,90.2,3.64,Canada,44.3,642
Energy Drink B 35,88.2,6.44,UK,33.5,2427
Energy Drink I 79,179.3,4.73,UK,32.3,2245
Energy Drink X 29,103.1,8.26,Germany,43.7,1633
Energy Drink X 19,168.8,3.69,USA,22.5,1433
Energy Drink J 44,87.6,1.68,UK,27.0,1516
Energy Drink L 70,91.7,9.35,UK,41.4,3608
Energy Drink S 94,76.4,8.81,South Korea,12.8,115
Energy Drink Q 20,202.9,5.25,South Korea,41.9,1125
Energy Drink V 62,62.2,2.5,Japan,34.0,253
Energy Drink J 11,278.5,5.24,France,9.2,3903
Energy Drink W 25,294.3,3.67,Japan,18.5,2323
Energy Drink Z 60,235.2,9.54,UK,15.4,1431
Energy Drink X 85,267.2,9.22,UK,20.1,760
Energy Drink A 9,230.8,1.26,France,37.7,266
Energy Drink W 31,56.8,7.19,Germany,23.0,1930
Energy Drink L 3,99.0,4.54,Germany,10.1,3388
Energy Drink N 65,265.0,4.71,Canada,9.7,467
Energy Drink V 70,238.2,2.23,USA,3.7,1421
Energy Drink G 50,59.9,1.12,Japan,14.2,3778
Energy Drink D 15,298.6,2.3,South Korea,37.9,2574
Energy Drink A 72,124.8,8.35,USA,28.5,114
Energy Drink Q 22,180.7,5.19,Japan,5.9,1475
Energy Drink V 11,185.2,8.57,UK,14.6,731
Energy Drink A 58,127.2,3.13,Canada,22.0,3417
Energy Drink A 43,178.9,6.08,UK,19.0,245
Energy Drink T 21,96.1,4.02,USA,8.1,3685
Energy Drink J 84,117.9,9.44,UK,29.6,585
Energy Drink I 83,237.6,6.02,UK,40.4,2732
Energy Drink C 100,279.1,8.23,South Korea,32.4,3810
Energy Drink B 33,102.9,2.93,UK,49.9,1784
Energy Drink E 21,70.9,6.8,Canada,6.2,1887
Energy Drink Y 49,173.2,6.33,USA,38.3,2285
Energy Drink V 77,225.1,8.74,Japan,25.4,3441
Energy Drink D 30,263.8,2.37,France,42.1,3342
Energy Drink I 75,89.9,7.68,UK,1.7,3238
Energy Drink K 97,219.6,5.01,USA,48.8,544
Energy Drink O 49,85.3,4.09,South Korea,7.7,2153
Energy Drink K 37,276.3,4.16,France,30.6,989
Energy Drink D 52,205.4,2.49,Japan,34.6,667
Energy Drink X 70,239.9,9.14,France,1.3,2477
Energy Drink G 15,120.8,8.09,Canada,19.2,2373
Energy Drink L 78,203.5,9.28,Germany,25.4,2781
Energy Drink J 71,236.4,1.04,Japan,23.3,1088
Energy Drink F 92,273.1,3.03,Japan,38.5,3697
Energy Drink Y 38,142.5,8.65,Canada,32.3,463
Energy Drink I 70,277.2,3.84,France,14.0,3
Energy Drink T 81,205.8,1.54,Canada,39.1,469
Energy Drink V 82,222.2,5.3,Germany,37.1,411
Energy Drink M 89,202.4,5.24,USA,3.2,3282
Energy Drink U 72,89.0,5.9,Canada,49.0,1293
Energy Drink P 55,77.7,5.18,South Korea,39.4,3104
Energy Drink Z 7,247.0,1.23,Japan,13.1,3951
Energy Drink F 56,172.4,4.57,South Korea,20.7,855
Energy Drink Z 59,150.0,6.52,Japan,8.0,1103
Energy Drink R 47,225.6,2.75,UK,8.6,1470
Energy Drink B 18,227.0,4.09,France,49.5,3984
Energy Drink W 66,220.7,3.63,Canada,22.5,3662
Energy Drink B 69,192.0,2.95,Japan,15.1,4
Energy Drink X 5,256.9,7.29,Japan,13.1,2495
Energy Drink F 37,159.8,2.22,South Korea,30.8,1585
Energy Drink D 3,221.5,5.26,France,18.8,3432
Energy Drink N 38,184.8,3.11,South Korea,0.2,422
Energy Drink B 10,184.3,2.64,USA,25.3,3269
Energy Drink D 89,60.0,8.68,Germany,39.1,2891
Energy Drink F 86,213.4,9.37,Canada,17.5,2389
Energy Drink G 77,223.0,5.9,France,34.6,3428
Energy Drink M 53,169.1,3.92,Germany,43.0,2335
Energy Drink I 31,87.4,7.46,South Korea,19.9,3844
Energy Drink V 17,70.7,7.37,USA,25.6,1655
Energy Drink J 37,256.6,1.27,South Korea,6.4,3619
Energy Drink R 3,172.1,7.87,France,26.2,2205
Energy Drink I 70,135.2,2.08,Canada,17.7,1111
Energy Drink N 93,161.9,2.74,Canada,48.5,2419
Energy Drink T 86,197.3,8.6,USA,20.2,1811
Energy Drink Z 43,269.5,4.85,UK,12.4,2120
Energy Drink E 86,119.9,7.97,UK,49.1,221
Energy Drink J 2,77.3,9.46,USA,20.8,2619
Energy Drink R 34,143.5,6.59,Germany,44.3,2842
Energy Drink T 15,156.2,5.97,France,49.4,2009
Energy Drink K 4,156.2,2.68,Japan,34.9,2606
Energy Drink R 23,90.7,3.59,Canada,44.6,214
Energy Drink Q 91,228.2,3.42,France,17.7,824
Energy Drink W 42,277.5,9.92,Canada,0.1,3346
Energy Drink H 51,113.9,2.8,USA,37.7,3387
Energy Drink M 45,196.2,2.1,South Korea,42.5,718
Energy Drink Q 10,220.0,8.08,France,27.9,2708
Energy Drink T 30,72.3,9.31,UK,39.9,2491
Energy Drink Z 42,163.3,6.66,France,19.1,2248
Energy Drink V 51,219.6,3.83,USA,32.6,2600
Energy Drink L 47,244.2,2.97,France,49.3,633
Energy Drink G 19,289.4,9.45,UK,34.4,2633
Energy Drink H 66,229.1,5.73,South Korea,39.3,3252
Energy Drink O 97,216.6,3.69,Germany,49.0,555
Energy Drink O 11,181.9,1.53,USA,48.8,3994
Energy Drink O 75,152.4,6.72,South Korea,3.8,1215
Energy Drink T 18,68.4,6.71,Japan,34.5,1985
Energy Drink K 96,267.0,3.28,Germany,24.0,2288
Energy Drink P 14,264.3,8.89,Germany,5.9,1339
Energy Drink U 38,95.8,7.75,Germany,28.5,233
Energy Drink Q 75,135.9,1.19,Germany,14.3,899
Energy Drink T 23,220.7,6.93,UK,34.1,3995
Energy Drink X 9,144.8,6.65,UK,5.0,2590
Energy Drink I 37,124.4,8.65,Canada,2.8,680
Energy Drink C 36,232.0,3.34,USA,9.4,2078
Energy Drink W 54,186.0,8.76,South Korea,2.0,1011
Energy Drink B 11,147.9,9.54,Japan,25.5,3538
Energy Drink Q 64,218.0,8.76,France,23.9,3132
Energy Drink J 91,253.6,2.75,France,25.8,1440
Energy Drink S 89,165.8,9.44,Germany,40.4,2043
Energy Drink M 17,269.2,2.63,South Korea,0.8,1923
Energy Drink Q 33,245.7,6.51,South Korea,44.4,2748
Energy Drink T 14,86.4,6.78,France,3.6,1868
Energy Drink O 22,251.5,3.52,Germany,31.6,1801
Energy Drink T 19,130.0,6.24,Canada,2.6,2559
Energy Drink H 71,177.0,5.36,Japan,44.2,1143
Energy Drink N 90,118.8,2.01,Japan,14.8,1607
Energy Drink T 65,201.0,5.66,USA,6.8,3296
Energy Drink B 99,129.5,5.53,UK,15.8,2145
Energy Drink M 17,240.7,2.84,UK,14.3,3828
Energy Drink Q 31,63.4,6.5,USA,40.9,1109
Energy Drink L 94,132.3,7.7,Canada,32.3,781
Energy Drink U 44,80.2,7.98,France,25.9,1095
Energy Drink B 70,196.2,1.38,South Korea,41.2,2212
Energy Drink B 69,123.6,3.42,Canada,32.5,3618
Energy Drink V 69,126.8,1.83,South Korea,14.6,3604
Energy Drink C 60,156.7,8.68,Japan,20.6,2024
Energy Drink V 91,223.2,9.25,Japan,14.4,3931
Energy Drink U 40,206.9,3.46,France,32.5,2542
Energy Drink H 63,139.9,1.2,Japan,20.0,3746
Energy Drink Y 43,77.2,2.27,USA,42.5,871
Energy Drink X 46,237.6,6.0,USA,44.2,107
Energy Drink P 82,162.7,6.24,UK,37.9,1884
Energy Drink R 32,161.6,1.42,USA,26.3,1187
Energy Drink Q 56,137.1,4.96,UK,44.8,402
Energy Drink I 21,120.0,1.54,France,7.2,1831
Energy Drink R 18,73.7,7.57,Canada,18.7,2790
Energy Drink S 26,134.3,9.23,South Korea,38.4,3256
Energy Drink Y 32,211.3,8.27,Canada,48.5,3726
Energy Drink S 37,90.2,9.51,France,29.9,822
Energy Drink N 85,156.6,8.29,Germany,48.5,1463
Energy Drink A 51,166.1,6.79,Canada,17.9,1046
Energy Drink Q 26,228.9,8.59,UK,44.8,1966
Energy Drink Z 24,263.7,4.86,Japan,25.3,3865
Energy Drink M 4,169.5,8.26,USA,16.6,615
Energy Drink L 82,273.4,6.52,Germany,13.7,720
Energy Drink J 40,85.3,8.64,USA,36.3,566
Energy Drink Z 19,293.6,7.3,USA,48.7,185
Energy Drink E 47,233.0,8.16,USA,12.5,2612
Energy Drink M 4,252.0,8.94,Japan,37.2,1157
Energy Drink O 46,230.0,2.73,UK,37.1,3937
Energy Drink M 33,202.0,6.98,Japan,27.5,626
Energy Drink X 90,111.2,1.73,France,33.9,3163
Energy Drink O 25,257.7,8.4,France,21.7,5
Energy Drink R 72,221.5,2.92,South Korea,26.1,491
Energy Drink U 82,225.8,8.13,Germany,12.9,3229
Energy Drink F 62,82.5,6.73,France,49.5,2546
Energy Drink S 53,145.1,1.19,Germany,9.3,1182
Energy Drink J 33,160.4,1.58,Germany,14.0,1155
Energy Drink V 32,197.6,4.61,UK,17.4,1376
Energy Drink C 14,116.6,5.88,USA,41.8,1627
Energy Drink W 30,290.5,8.24,Canada,11.4,2957
Energy Drink G 23,237.8,6.4,France,25.7,3008
Energy Drink J 46,121.9,2.94,UK,2.5,232
Energy Drink Y 86,57.0,4.74,Japan,29.7,1371
Energy Drink S 77,93.8,2.69,USA,17.3,2482
Energy Drink O 67,277.4,4.47,UK,42.1,1020
Energy Drink O 86,160.4,6.36,USA,6.7,682
Energy Drink J 24,92.2,5.65,France,20.2,3413
Energy Drink H 60,141.3,6.44,UK,14.7,937
Energy Drink J 1,143.2,2.19,Japan,14.6,483
Energy Drink T 79,78.3,7.37,UK,47.2,67
Energy Drink D 96,100.3,9.88,Canada,23.2,2313
Energy Drink G 39,61.0,9.78,UK,24.2,2476
Energy Drink U 81,89.9,3.86,South Korea,49.2,1858
Energy Drink F 51,167.7,1.5,USA,49.2,2568
Energy Drink Q 65,264.9,7.64,UK,34.6,3741
Energy Drink G 5,243.4,1.97,France,20.1,1900
Energy Drink O 97,104.3,1.03,South Korea,37.5,2640
Energy Drink T 12,234.3,5.02,France,0.6,2717
Energy Drink E 60,116.1,8.96,South Korea,35.0,1809
Energy Drink Z 92,131.7,1.22,Germany,22.5,1817
Energy Drink U 22,56.0,8.4,Canada,26.8,2961
Energy Drink D 72,133.0,4.27,Canada,18.5,3560
Energy Drink L 57,176.7,6.67,Canada,47.8,3550
Energy Drink X 82,157.3,5.08,Germany,25.3,2800
Energy Drink W 36,83.0,8.35,UK,15.7,2505
Energy Drink V 68,298.8,6.48,South Korea,42.5,3349
Energy Drink S 30,232.7,6.69,Japan,29.7,1338
Energy Drink U 43,284.5,8.21,France,31.2,2254
Energy Drink J 23,280.6,1.96,USA,18.8,927
Energy Drink U 78,268.6,7.22,Japan,0.8,1443
Energy Drink W 47,283.3,8.84,France,18.4,3488
Energy Drink Y 74,241.7,5.91,UK,26.0,2338
Energy Drink R 24,85.7,5.66,South Korea,32.3,514
Energy Drink U 73,260.1,2.47,France,35.1,3896
Energy Drink V 33,213.8,9.41,South Korea,35.5,1458
Energy Drink Z 21,77.6,9.01,South Korea,30.5,2441
Energy Drink R 75,90.5,7.49,South Korea,43.0,2299
Energy Drink C 37,246.2,9.7,Canada,24.3,782
Energy Drink H 12,172.0,1.72,South Korea,48.4,3578
Energy Drink R 62,277.2,9.6,Canada,44.3,1151
Energy Drink G 28,68.1,4.4,Canada,29.6,178
Energy Drink M 20,195.1,5.95,South Korea,39.4,809
Energy Drink E 55,251.8,7.63,USA,23.1,2209
Energy Drink N 52,170.3,7.38,Germany,28.9,2644
Energy Drink Z 40,246.6,2.74,USA,6.1,3005
Energy Drink N 7,64.8,5.46,Canada,2.1,2808
Energy Drink L 83,201.7,6.76,USA,12.8,3140
Energy Drink M 39,78.9,5.51,Canada,0.9,697
Energy Drink X 36,197.2,2.31,UK,28.7,1990
Energy Drink Z 39,112.1,1.43,UK,35.0,3114
Energy Drink U 60,133.4,3.97,USA,34.5,3494
Energy Drink V 99,277.7,4.41,UK,33.2,3868
Energy Drink P 16,165.2,9.28,Germany,12.6,1034
Energy Drink I 81,141.4,3.37,Japan,31.9,275
Energy Drink B 88,164.2,7.23,Germany,28.9,3588
Energy Drink G 47,246.7,2.41,USA,36.5,164
Energy Drink U 89,239.3,3.09,USA,23.3,3654
Energy Drink Q 4,160.2,5.23,USA,8.1,464
Energy Drink V 94,236.5,6.03,South Korea,6.4,213
Energy Drink J 89,131.9,3.09,UK,48.8,2552
Energy Drink K 42,224.4,1.1,Germany,18.6,983
Energy Drink U 91,237.6,3.54,UK,3.1,123
Energy Drink F 33,258.5,4.42,USA,19.1,1393
Energy Drink U 33,278.6,7.93,Germany,39.8,1492
Energy Drink M 33,192.6,5.41,Canada,5.9,776
Energy Drink K 93,216.1,7.24,Canada,10.4,563
Energy Drink C 94,116.4,8.04,USA,29.5,2980
Energy Drink L 29,121.5,2.85,Germany,3.7,3638
Energy Drink A 54,91.5,7.19,South Korea,38.1,315
Energy Drink X 72,129.8,9.73,South Korea,27.5,3883
Energy Drink N 19,162.7,5.76,USA,42.4,3795
Energy Drink D 58,123.7,2.78,France,32.8,374
Energy Drink X 30,211.5,4.3,France,11.7,846
Energy Drink A 57,143.4,3.3,Germany,42.4,1252
Energy Drink B 83,134.6,7.99,UK,12.7,1370
Energy Drink L 74,284.9,2.74,France,20.9,497
Energy Drink G 35,159.1,2.93,Canada,42.9,1903
